AVERAGE of inc_%,,WEEK,,,,,,,,,,,,,,,,,,,,,,
CITY,SPOC,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Kakinada,Sourcing,,0.0017,0.0021,0.0015,0.0006,0.0009,0.0011,,0.0005,0.0003,0.0006,0.0003,0.0006,0.0009,0.0027,0.0006,0.0021,0.0015,0.0024,0.0017,0.0025,0.0024,0.0019
Kakinada,WH,0.0017,0.0012,0.0015,0.0009,0.0014,,,0.0008,0.0008,0.0003,0.0006,0.0003,0.0009,0.0006,0.0003,0.0012,0.0012,0.0009,0.0003,0.0005,0.0015,0.0007,0.0005
Kanchipuram,CX,0.0017,0.0015,0.0015,0.0031,0.0016,0.002,0.0044,0.0003,0.0038,0.0022,0.0038,0.0045,0.0027,0.0029,0.0067,0.0015,0.0032,0.0015,0.0026,0.0028,0.003,0.0028,0.0018
Kanchipuram,DP,,0.0003,0.0006,0.0019,0.0008,0.0003,0.0014,0.001,0.001,0.0016,0.0009,0.0021,,0.001,0.0012,0.0003,0.0016,0.0003,,,,,
Kanchipuram,Pod,0.0017,0.0037,0.004,0.0043,0.0047,0.0069,0.0085,0.0092,0.0083,0.0066,0.0075,0.0093,0.005,0.0046,0.0092,0.0071,0.0083,0.0073,0.0096,0.0062,0.0081,0.0062,0.0062
Kanchipuram,Sourcing,,0.0015,0.0012,0.0012,0.0004,0.0003,,0.0007,,,0.0003,,0.0003,0.0016,0.0003,0.0009,0.0006,0.0003,0.0009,0.0008,0.001,0.0013,0.001
Kanchipuram,WH,,,,0.0008,,0.0007,0.0007,0.0007,0.0006,,,0.0007,,0.0007,0.0009,0.0009,0.0003,0.0003,0.0009,0.001,0.0003,,0.0016
Kannur,CX,,0.001,,0.0005,0.0005,0.0015,,0.001,0.0011,0.001,,0.0006,,0.0011,0.0005,0.001,0.001,0.001,0.0018,0.0014,0.0013,,0.0016
Kannur,DP,,0.0005,,,0.0005,0.0005,,0.0005,0.0006,0.0005,0.001,0.0006,0.0006,,0.001,0.0005,0.0021,0.0015,,,,,
Kannur,Pod,0.0028,0.0024,0.002,0.0005,0.0022,0.0005,0.001,0.0036,0.0022,0.0041,0.0016,0.0046,0.0028,0.0017,0.0015,0.0052,0.0036,0.0054,0.0046,0.0088,0.003,0.0021,0.0016
Kannur,Sourcing,,,,0.0005,0.0005,,0.0005,0.0005,0.0017,,,,0.0006,0.0006,,,0.001,0.002,0.0005,,0.0009,0.0012,0.0008
Kannur,WH,,,,0.0005,,,,,,0.0005,,,,0.0006,,,0.0005,,0.0005,0.0005,,,
Kanpur,CX,0.0024,0.0008,0.0005,0.002,0.0012,0.0011,0.001,0.0015,0.0013,0.0017,0.0014,0.0021,0.0014,0.0007,0.0024,0.0009,0.0015,0.0022,0.0006,0.0022,0.001,0.0004,0.0015
Kanpur,DP,0.0012,0.0002,,0.001,0.0003,,0.0005,0.0003,0.0005,0.0012,0.0002,0.0008,0.0011,0.0007,0.0015,0.0007,0.0015,0.0007,,,,,
Kanpur,Pod,0.0036,0.0041,0.0052,0.0049,0.0018,0.0019,0.0031,0.006,0.0058,0.0106,0.0062,0.0083,0.005,0.0084,0.0057,0.0065,0.0081,0.0082,0.0051,0.0058,0.003,0.0039,0.0043
Kanpur,Sourcing,0.0036,0.001,0.0002,0.0012,0.0006,0.0003,0.0008,0.0006,0.0005,0.0002,0.0007,0.001,0.0017,0.0031,0.0029,0.0029,0.0041,0.0029,0.0011,0.0019,0.0023,0.0013,0.0018
Kanpur,WH,,0.0008,0.0002,0.0005,0.0003,0.0003,0.0005,0.0003,0.0008,0.0015,0.0002,0.0005,,0.0005,0.0002,0.0004,,0.0002,0.0011,0.0005,0.0002,0.0003,0.0009
Karaikkudi,CX,0.0029,0.0005,0.0017,0.0022,0.0014,0.0021,0.0017,0.0012,0.0049,0.0072,0.0048,0.0004,0.0026,0.0062,0.0048,0.002,0.0037,0.003,0.0015,0.0018,0.0035,0.001,0.0017
Karaikkudi,DP,,0.0005,0.0004,0.0005,0.0014,0.0004,,0.0012,0.0015,0.0011,0.0012,0.0004,0.0009,,0.0012,0.0008,,0.0004,,,,,
Karaikkudi,Pod,0.0088,0.006,0.003,0.0054,0.0046,0.0047,0.0067,0.0056,0.009,0.0065,0.0068,0.0061,0.0092,0.0062,0.0056,0.0051,0.0114,0.0043,0.0063,0.0029,0.0095,0.0069,0.0044
Karaikkudi,Sourcing,,,0.0017,,0.0005,,0.0008,,0.0004,0.0004,,0.0009,0.0004,0.0008,0.0008,0.0008,0.0008,0.0017,0.0007,0.0014,0.0021,0.0007,0.001
Karaikkudi,WH,0.0118,,0.0004,0.0014,0.0009,0.0004,0.0008,0.0004,0.0004,,,,0.0026,0.0021,0.0012,0.0008,0.0016,0.0021,,,0.0004,,
Karimnagar,CX,,0.0029,0.002,0.0041,0.0028,0.0072,0.0031,0.003,0.0018,0.0041,0.003,0.0014,0.0038,0.0049,0.0016,0.0042,0.0029,0.0011,0.002,0.0029,0.0019,0.0029,0.0025
Karimnagar,DP,,,0.0011,0.0012,0.0011,0.0011,0.0003,0.0011,0.0015,0.0026,0.0015,0.002,0.002,0.0013,0.0006,0.0007,0.0003,0.0011,,,,,
Karimnagar,Pod,0.0063,0.0072,0.0042,0.0081,0.0067,0.0089,0.0076,0.008,0.0041,0.0067,0.0068,0.013,0.0106,0.0069,0.0079,0.0049,0.0095,0.0071,0.0068,0.007,0.0056,0.0053,0.0036
Karimnagar,Sourcing,0.0021,0.0003,0.0008,0.0009,0.0006,0.0006,0.0006,0.0006,,,0.0003,0.0007,0.0007,0.0013,0.0009,0.002,0.0023,0.0011,0.0013,0.0013,0.0029,0.0005,0.0017
Karimnagar,WH,0.0021,0.0009,0.0003,0.0019,0.0003,0.0003,,,,0.0012,0.0009,0.0007,0.001,0.002,0.0003,,0.0014,0.0006,0.0008,,0.0005,,0.0015
Karnal,CX,0.0057,,0.0046,0.0021,,0.0008,0.0017,0.0032,0.0024,0.0017,0.003,0.0056,0.0066,,0.0027,0.0041,0.002,0.0048,0.0028,0.0031,0.0056,0.0034,0.0029
Karnal,DP,0.0057,0.0026,,,,,,0.0008,0.0024,,0.001,0.0028,0.0009,0.0039,,,0.001,0.0063,,,,,
Karnal,Pod,0.0057,0.0051,0.0065,0.0043,0.0044,0.0085,0.0069,0.0128,0.0126,0.0104,0.0069,0.0178,0.0123,0.0068,0.0165,0.0134,0.0102,0.0127,0.005,0.0086,0.0074,0.0097,0.0105
Karnal,Sourcing,,0.0017,0.0019,0.0043,,,,,,,,,0.0009,0.0039,0.0064,0.0041,0.0102,0.0024,0.0028,0.0012,0.0056,0.0034,0.0023
Karnal,WH,,,0.0019,,,,0.0009,,0.0016,0.0026,0.001,0.0038,0.0009,,0.0009,0.0021,0.001,,0.0007,,0.0012,0.0006,0.0006
Karur,CX,0.0021,0.0017,0.001,0.0004,0.0011,0.0007,0.002,0.0013,0.0016,0.0022,0.0003,0.0031,0.0007,0.0014,0.0007,0.0017,0.0011,0.0018,0.001,0.0003,0.0006,0.0013,0.0006
Karur,DP,,0.0007,0.0003,0.0004,0.0007,0.0003,0.0007,0.001,0.0009,0.0013,0.0003,0.0007,0.0004,0.001,0.0004,0.0014,,,,,,,
Karur,Pod,,0.0024,0.0031,0.0022,0.0025,0.0031,0.003,0.0037,0.0053,0.0041,0.0047,0.0059,0.0028,0.0048,0.005,0.0049,0.0042,0.0072,0.0044,0.0052,0.0036,0.0038,0.0018
Karur,Sourcing,,0.0007,,0.0004,0.0004,,0.0007,,,0.0003,,,0.0004,0.0003,0.0014,0.0007,,0.0007,0.0013,0.0003,0.0006,0.001,0.0012
Karur,WH,,0.0007,,0.0004,,,,,0.0006,0.0003,0.0003,,,,0.0004,0.001,0.0011,,0.001,0.0007,0.0003,0.0006,0.0003
Khammam,CX,0.0012,0.0011,0.0024,0.0056,0.0016,0.001,0.0016,0.003,0.0025,0.0013,0.002,0.0025,0.0052,0.0036,0.0021,0.0046,0.0023,0.0051,0.0032,0.0025,0.0027,0.0045,0.003
Khammam,DP,,0.0004,0.0007,0.0006,0.0004,0.0012,0.0004,0.0013,0.0002,0.0004,0.0013,0.0008,0.0006,0.0009,0.0006,0.0008,0.0014,0.0014,,,,,
Khammam,Pod,0.0071,0.0044,0.0063,0.0043,0.005,0.0043,0.0059,0.0069,0.0057,0.0052,0.0075,0.0098,0.0095,0.0066,0.0055,0.0068,0.0064,0.0078,0.0045,0.0069,0.0062,0.0057,0.0055
Khammam,Sourcing,0.0012,0.0011,0.0007,0.0008,0.0004,0.0008,0.0002,0.0006,,,,0.0004,0.0006,0.0002,0.0008,0.0019,0.0008,0.0002,0.0011,0.0009,0.0016,0.0016,0.0013
Khammam,WH,0.0012,0.0002,0.0004,0.001,,0.0006,0.0002,,0.0015,,0.0007,0.0002,,0.0009,0.0006,0.0013,0.0006,0.0006,0.0005,0.0012,,0.0005,0.0008
Kochi,CX,0.0013,0.001,0.0012,0.0012,0.0011,0.0011,0.0011,0.0014,0.0013,0.0013,0.0013,0.0019,0.0014,0.0011,0.0013,0.0012,0.0012,0.0015,0.001,0.0015,0.0014,0.0014,0.0015
Kochi,DP,0.0003,0.001,0.001,0.0008,0.001,0.0006,0.0005,0.0011,0.0022,0.0012,0.0009,0.0007,0.0005,0.0005,0.0005,0.0005,0.0004,0.0009,,,,,
Kochi,Pod,0.0042,0.0034,0.0031,0.0043,0.0032,0.0035,0.0047,0.0053,0.0043,0.0042,0.0046,0.0065,0.0047,0.0047,0.0044,0.0049,0.007,0.0058,0.0041,0.0043,0.0042,0.0042,0.0043
Kochi,Sourcing,0.0014,0.001,0.001,0.0007,0.0003,0.0004,0.0002,0.0003,0.0004,0.0003,0.0003,0.0003,0.0006,0.0005,0.0006,0.001,0.0008,0.0007,0.0017,0.0015,0.0017,0.0019,0.0016
Kochi,WH,0.0003,0.0003,0.0004,0.0003,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0003,0.0003,0.0003,0.0002,0.0002,0.0004,0.0002,0.0004
Kolhapur,CX,0.0063,0.0016,0.0017,0.0017,0.0005,,0.0025,0.0024,0.0014,0.0014,0.0034,0.0014,0.0036,0.0012,0.0038,0.003,0.0016,0.0028,0.0007,0.002,0.0026,0.0017,0.0013
Kolhapur,DP,0.0031,,,,0.0009,0.0005,0.0005,0.0014,0.0005,0.0005,,0.0005,0.001,0.0006,0.0009,0.0015,0.0004,,,,,,
Kolhapur,Pod,0.0063,0.0037,0.0046,0.003,0.0055,0.0043,0.0061,0.0104,0.0075,0.0054,0.0094,0.0053,0.0057,0.0079,0.008,0.0096,0.0098,0.0047,0.0071,0.0063,0.0037,0.0045,0.0072
Kolhapur,Sourcing,,0.0012,0.0017,0.0004,0.0005,,0.003,0.0014,,0.0005,0.0013,0.001,,0.0018,0.0014,0.004,0.0041,0.0028,0.0003,0.0013,0.0033,0.001,0.0033
Kolhapur,WH,,0.0004,0.0004,,,,,,0.0005,,,,,,,,0.0004,0.0004,,0.001,0.0004,0.0003,
Kolkata,CX,0.0013,0.0016,0.0022,0.002,0.0025,0.0023,0.0023,0.002,0.0022,0.0023,0.002,0.0025,0.0021,0.0031,0.0028,0.0026,0.0037,0.0033,0.0028,0.0023,0.0032,0.0027,0.0033
Kolkata,DP,0.0007,0.0008,0.001,0.0012,0.001,0.001,0.001,0.0012,0.002,0.0014,0.001,0.0008,0.0008,0.0013,0.0012,0.0015,0.0014,0.0018,,,,,
Kolkata,Pod,0.0042,0.0047,0.0057,0.0048,0.0057,0.0064,0.006,0.0068,0.0067,0.0063,0.0058,0.0084,0.008,0.0098,0.0092,0.0107,0.0114,0.0115,0.0105,0.0121,0.0121,0.0112,0.01
Kolkata,Sourcing,0.0023,0.0016,0.0017,0.0017,0.0017,0.0018,0.0016,0.0021,0.0025,0.0017,0.0015,0.0023,0.0027,0.0025,0.0022,0.0017,0.0016,0.0022,0.0038,0.0035,0.0032,0.0029,0.0026
Kolkata,WH,0.0003,0.0005,0.0003,0.0004,0.0005,0.0002,0.0004,0.0004,0.0004,0.0005,0.0005,0.0004,0.0003,0.0007,0.0007,0.0007,0.0012,0.0009,0.0012,0.001,0.001,0.0009,0.0014
Kollam,CX,0.0007,0.0006,0.0009,0.0011,0.0006,0.0003,0.0007,0.0003,0.0002,0.001,0.0003,0.0004,0.0009,0.0005,0.0001,0.0003,0.001,0.0004,0.0005,0.0007,0.0006,0.0005,0.0004
Kollam,DP,,0.0002,,0.0007,0.0004,0.0005,0.0002,0.0003,0.0007,0.0001,0.0003,0.0002,0.0001,0.0005,0.0004,0.0007,0.0003,0.0003,,,,,
Kollam,Pod,0.0013,0.0017,0.0017,0.0012,0.0015,0.0014,0.002,0.003,0.0021,0.0017,0.0034,0.0029,0.0058,0.0027,0.0033,0.0041,0.0031,0.0024,0.002,0.0034,0.0029,0.002,0.0019
Kollam,Sourcing,0.0007,0.0018,0.0009,0.0009,0.0014,0.0003,0.0003,0.0008,0.0006,0.0004,0.0006,0.0006,0.0011,0.0007,0.0006,0.0006,0.0006,0.0009,0.0006,0.0009,0.0012,0.0009,0.0012
Kollam,WH,,,0.0004,,0.0001,0.0007,0.0001,0.0002,0.0007,0.0001,0.0001,,,0.0001,0.0001,0.0002,0.0002,0.0003,0.0001,0.0003,0.0004,0.0002,0.0006
Kota,CX,0.0061,0.0038,0.0021,0.0011,0.0026,0.0022,0.0032,0.0019,0.0041,0.0038,0.005,0.004,0.0052,0.0069,0.0038,0.0037,0.0045,0.0008,0.002,0.0011,,,0.004
Kota,DP,0.001,0.0002,,0.0005,0.0009,0.0014,0.0023,0.001,0.0018,0.0024,0.0003,0.0024,0.0012,0.0016,0.0017,0.0008,,0.0033,,,,,
Kota,Pod,0.0092,0.0102,0.0068,0.0027,0.0073,0.0056,0.012,0.0061,0.01,0.0118,0.0113,0.0085,0.0124,0.0086,0.0118,0.0158,0.0113,0.0106,0.0048,0.0073,0.0088,0.0059,0.0093
Kota,Sourcing,0.0041,0.001,0.0006,0.0007,0.0023,0.0053,0.0042,0.0042,0.0062,0.0051,0.0037,0.0028,0.0032,0.0049,0.0051,0.0046,0.0023,0.0057,0.0034,0.0034,0.004,0.0039,0.0007
Kota,WH,,0.0005,0.0008,0.0002,0.0012,0.0003,0.0003,0.001,0.0006,0.0003,0.0003,0.0008,0.0004,0.002,0.0013,0.0017,0.0015,0.0024,,0.0011,,0.002,0.0007
Kottayam,CX,,0.0003,0.0007,0.0006,0.0009,0.0003,,0.0009,0.0005,0.0003,0.0012,0.0009,0.0009,,0.0003,0.0003,0.0006,0.0005,0.0005,0.0008,0.0005,0.0006,0.0004
Kottayam,DP,,0.001,0.0003,0.0008,0.0004,0.0009,0.0004,0.0007,0.001,0.0005,0.0011,0.0004,,0.0002,0.0003,0.0007,0.0006,0.0008,,,,,
Kottayam,Pod,0.0034,0.0019,0.0019,0.0025,0.0013,0.0019,0.0013,0.0029,0.0014,0.0022,0.003,0.0034,0.0026,0.0018,0.0023,0.0022,0.0051,0.0038,0.0039,0.0035,0.0032,0.0025,0.0024
Kottayam,Sourcing,,0.0003,0.0005,0.001,0.0004,0.0002,0.0007,0.0005,0.0009,0.0007,0.0004,0.0013,0.0006,0.0002,0.0007,0.0005,0.0003,0.0008,0.0005,0.0003,0.0003,0.0015,0.001
Kottayam,WH,,0.0003,0.0002,,,0.0002,,0.0007,0.0002,0.0007,0.0005,,0.0004,0.0002,0.0003,0.0003,0.0003,0.0003,,0.0006,0.0003,0.0001,0.0003
Kozhikode,CX,,0.0012,0.0013,0.0016,0.0011,0.0006,0.0007,0.0013,0.0008,0.0012,0.0012,0.002,0.001,0.0009,0.0005,0.001,0.0021,0.0014,0.001,0.0001,0.0015,0.0006,0.0007
Kozhikode,DP,0.0009,0.0013,0.0008,0.0006,0.0019,0.0006,0.0005,0.0011,0.0012,0.001,0.0013,0.0011,0.0004,0.0005,0.0005,0.0005,0.0003,0.0006,,,,,
Kozhikode,Pod,0.0027,0.0026,0.0019,0.003,0.0025,0.0029,0.0025,0.003,0.0026,0.0021,0.0036,0.0039,0.0028,0.0036,0.0051,0.0057,0.0124,0.0058,0.0026,0.0035,0.0056,0.0027,0.0041
Kozhikode,Sourcing,,0.0006,0.0007,0.0008,0.0012,0.0006,0.001,0.0011,0.0006,0.0007,0.001,0.001,0.001,0.0005,0.0006,0.001,0.0006,0.0008,0.001,0.0004,0.001,0.0007,0.0013
Kozhikode,WH,,0.0003,0.0003,0.0007,0.0001,0.0006,0.0005,0.001,0.0002,0.0003,0.0003,0.0004,0.0004,0.0006,0.0001,0.0008,0.0009,0.0005,0.0002,0.0006,0.0002,0.0004,0.0004
Kurnool,CX,0.0036,0.0035,0.0042,0.0038,0.0052,0.0049,0.0026,0.0037,0.0028,0.0029,0.0037,0.0034,0.0063,0.0026,0.0042,0.0033,0.0038,0.0032,0.0019,0.0009,0.0032,0.0015,0.0029
Kurnool,DP,0.0012,0.0013,0.001,0.0014,0.0022,0.0009,0.0015,0.0025,0.0017,0.0025,0.0013,0.0011,0.0012,0.0021,0.0017,0.001,0.0015,0.0023,,,,,
Kurnool,Pod,0.0121,0.0058,0.0057,0.01,0.0062,0.0056,0.0069,0.0045,0.0062,0.0062,0.0081,0.0078,0.0084,0.0088,0.0078,0.0096,0.0106,0.0101,0.0061,0.0065,0.0076,0.0045,0.0045
Kurnool,Sourcing,0.0024,0.0015,0.0015,0.002,0.0019,0.0018,0.0021,0.0031,0.0033,0.0027,0.0027,0.0049,0.0012,0.0028,0.0032,0.0006,0.0017,0.0013,0.0018,0.0019,0.0021,0.0014,0.0011
Kurnool,WH,0.0012,0.0006,0.0011,0.0009,0.0019,0.0007,0.0007,0.0008,0.0007,0.0008,0.001,0.0007,0.0008,0.0008,0.0008,0.0008,0.0012,0.0013,0.0011,0.0015,0.0016,0.0015,0.0009
Kurukshetra,CX,,0.0009,0.0009,0.0044,,,,,,,,,,,,,,,,,,,
Kurukshetra,DP,,0.0038,0.0009,,,,,,,,,,,,,,,,,,,,
Kurukshetra,Pod,0.0181,0.0066,0.0056,0.0011,,,,,,,,,,,,,,,,,,,
Kurukshetra,Sourcing,,0.0009,,0.0022,,,,,,,,,,,,,,,,,,,
Kurukshetra,WH,,,,0.0022,,,,,,,,,,,,,,,,,,,
Latur,CX,,0.0019,0.003,0.0009,0.0027,0.0012,0.0054,0.0028,0.002,0.0027,0.001,0.0121,,,0.0021,0.0068,0.0046,0.0034,0.0034,0.0008,0.0025,0.0035,0.0062
Latur,DP,,,0.002,,,,,0.001,0.002,0.0035,0.001,0.0024,,,,,,0.0009,,,,,
Latur,Pod,0.0068,0.0056,0.0111,0.0056,0.004,0.0047,0.0054,0.0085,0.0091,0.0089,0.0067,0.0206,0.0084,0.0082,0.0103,0.0117,0.0093,0.0069,0.0118,0.0097,0.0116,0.0035,0.0089
Latur,Sourcing,0.0068,,,,,0.0024,0.0021,,0.004,0.0027,,0.0036,,0.0023,0.001,0.001,0.0015,0.0026,0.0042,0.0032,0.005,0.0009,
Latur,WH,,0.0009,0.001,,0.0013,,0.0011,0.0019,0.003,,,0.0036,,,0.001,0.001,,0.0026,0.0067,,0.0017,0.0009,0.0009
Lonavla,CX,0.0085,0.0012,0.0054,0.0042,0.0036,0.0032,0.0026,0.0026,,0.0036,0.0048,,0.0035,0.0047,0.005,0.0014,0.0011,0.0018,0.0008,,0.0016,0.0016,0.0008
Lonavla,DP,0.0085,0.0024,0.0013,,0.0012,,0.0026,0.0013,0.0028,0.0012,,0.0033,0.0012,0.0009,0.0008,0.0014,,0.0018,,,,,
Lonavla,Pod,0.0171,0.0095,0.0148,0.0097,0.0071,0.0116,0.0117,0.0066,0.0028,0.0083,0.0012,0.0054,0.0046,0.0085,0.0109,0.0095,0.0078,0.0035,0.0048,0.0105,0.0072,0.0086,0.0069
Lonavla,Sourcing,,0.0012,0.0013,,0.0024,0.0011,,0.0026,0.0014,0.0012,0.0036,0.0033,0.0012,0.0019,0.0008,0.0027,,0.0018,0.0016,0.0015,0.0032,0.0023,0.0015
Lonavla,WH,,,,,0.0024,0.0011,0.0013,,0.0014,0.0012,,0.0011,0.0012,,,,,0.0009,0.0008,,,0.0008,
Lucknow,CX,0.0003,0.0009,0.0015,0.0018,0.0008,0.0008,0.001,0.0009,0.0008,0.0011,0.002,0.0029,0.0017,0.0017,0.0016,0.0012,0.0015,0.0021,0.002,0.0011,0.0014,0.0025,0.0013
Lucknow,DP,,0.0003,0.0002,0.0003,0.0005,0.0004,0.0003,0.001,0.0012,0.0012,0.0013,0.0013,0.0009,0.001,0.0005,0.0004,0.0005,0.0013,,,,,
Lucknow,Pod,0.0037,0.0037,0.0054,0.005,0.0042,0.0037,0.004,0.0043,0.0055,0.0052,0.0054,0.0059,0.0065,0.0038,0.005,0.0047,0.0058,0.0075,0.0061,0.006,0.0059,0.0055,0.0044
Lucknow,Sourcing,0.0006,0.0004,0.001,0.0013,0.0013,0.0009,0.0023,0.0022,0.0022,0.0039,0.002,0.0024,0.0018,0.0019,0.0011,0.0008,0.0014,0.0018,0.0026,0.0014,0.0019,0.0017,0.0023
Lucknow,WH,0.0003,0.0003,0.0003,0.0007,0.0006,0.0004,0.0002,0.0008,0.0005,0.0004,0.0005,0.0005,0.0003,0.0005,0.0006,0.0005,0.0008,0.0008,0.0008,0.0012,0.0007,0.0007,0.0007
Ludhiana,CX,0.0027,0.0026,0.0019,0.0006,0.0021,0.0015,0.0043,0.0027,0.002,0.0039,0.0022,0.0022,0.0022,0.0021,0.0022,0.0013,0.0016,0.0017,0.001,0.0019,0.003,0.0014,0.0019
Ludhiana,DP,0.0034,0.0024,0.0014,0.0006,0.0016,0.0022,0.0008,0.0021,0.003,0.0029,0.0017,0.0017,0.0015,0.0019,0.0006,0.0012,0.0003,0.0013,,,,,
Ludhiana,Pod,0.0102,0.0065,0.0062,0.0049,0.0037,0.0038,0.005,0.0053,0.0055,0.0066,0.0064,0.0061,0.0071,0.0063,0.0059,0.0053,0.0061,0.0062,0.0068,0.0081,0.0077,0.006,0.0068
Ludhiana,Sourcing,,0.0013,0.0013,0.001,0.0007,0.0017,0.0008,0.0024,0.0023,0.0023,0.0016,0.0023,0.0013,0.0019,0.0011,0.002,0.0019,0.0012,0.0027,0.0026,0.0032,0.003,0.0031
Ludhiana,WH,0.0007,0.0001,0.0005,0.0006,0.0005,0.0003,0.0012,0.0009,0.001,0.0001,0.0004,0.0003,0.0004,0.0004,0.0008,0.0009,0.0006,0.0001,0.0006,0.0002,0.0012,0.0008,0.0012
Madurai,CX,0.0029,0.0028,0.002,0.0017,0.0024,0.003,0.0023,0.0021,0.0031,0.0015,0.0028,0.004,0.0018,0.002,0.0029,0.0032,0.0031,0.0033,0.0019,0.0022,0.0023,0.0009,0.0019
Madurai,DP,,0.0007,0.0013,0.0011,0.0011,0.0006,0.0011,0.0014,0.0011,0.0007,0.0007,0.0005,0.0005,0.0008,0.0008,0.0008,0.0003,0.0006,,,,,
Madurai,Pod,0.0079,0.0053,0.0053,0.0047,0.0047,0.0056,0.0068,0.0053,0.0045,0.0043,0.0064,0.0069,0.0054,0.0052,0.0072,0.0103,0.0097,0.007,0.0076,0.0055,0.0061,0.0056,0.0058
Madurai,Sourcing,0.0007,0.0007,0.0012,0.0014,0.0009,0.0018,0.0018,0.0008,0.0014,0.0012,0.0007,0.001,0.0005,0.0008,0.001,0.0012,0.002,0.0011,0.0015,0.0015,0.0019,0.0014,0.0022
Madurai,WH,,0.001,0.0009,0.0009,0.001,0.0012,0.0008,0.0011,0.0008,0.0007,0.0011,0.001,0.0012,0.0006,0.0009,0.0013,0.001,0.0018,0.0017,0.0016,0.0009,0.0005,0.0008
Mangaluru,CX,0.0015,0.0027,0.0034,0.0021,0.0019,0.0028,0.0029,0.0026,0.0032,0.0025,0.0019,0.0028,0.0019,0.0016,0.0021,0.0021,0.0022,0.0019,0.0018,0.0016,0.0012,0.0015,0.0017
Mangaluru,DP,0.0006,0.0004,0.0005,0.0004,0.0008,0.001,0.0004,0.001,0.0011,0.0014,0.001,0.0006,0.0008,0.0002,0.001,0.0006,0.0004,0.0008,,,,,
Mangaluru,Pod,0.0034,0.0063,0.0064,0.0068,0.0054,0.0056,0.0054,0.0067,0.0063,0.0056,0.0069,0.0079,0.007,0.0076,0.0067,0.0075,0.009,0.007,0.0072,0.0052,0.0048,0.0038,0.0038
Mangaluru,Sourcing,0.0012,0.0012,0.0013,0.0011,0.0016,0.0018,0.0014,0.002,0.0028,0.0018,0.0021,0.0014,0.0019,0.0016,0.0016,0.0015,0.0014,0.0015,0.0021,0.0016,0.0011,0.0019,0.0017
Mangaluru,WH,,0.0004,0.0005,0.0009,0.0008,0.0005,0.0007,0.0004,0.0006,0.0005,0.0008,0.0008,0.0005,0.0003,0.0003,0.0006,0.0011,0.0005,0.0009,0.0008,0.0008,0.0007,0.0009
Manipal,CX,0.003,0.0024,0.0021,0.0032,0.0029,0.0027,0.002,0.002,0.001,0.0016,0.0009,0.0031,0.0021,0.0025,0.0015,0.0032,0.0029,0.0021,0.0015,0.0005,0.0013,0.0014,0.0017
Manipal,DP,0.0015,0.0006,0.0012,0.0003,0.0006,0.0007,0.0005,0.0011,0.0006,0.0016,0.0004,0.0008,0.0013,0.0009,0.0007,0.0008,0.0009,0.0003,,,,,
Manipal,Pod,0.0059,0.0046,0.0073,0.0048,0.0067,0.0039,0.004,0.0042,0.0058,0.0052,0.0055,0.0094,0.0072,0.0083,0.0061,0.0092,0.008,0.0089,0.006,0.0042,0.0049,0.0051,0.0055
Manipal,Sourcing,0.0007,0.0006,0.001,0.0006,0.0009,0.0006,0.0006,0.0009,0.0008,0.0023,0.0013,0.0018,0.0014,0.0028,0.0015,0.0008,0.0007,0.0014,0.0023,0.0014,0.0011,0.0014,0.0006
Manipal,WH,,0.0004,0.0005,0.0006,0.0009,0.0004,0.0003,0.0008,0.0006,0.0006,0.0006,,0.0006,0.001,0.0004,0.001,0.0012,0.001,0.001,0.0005,0.0007,0.0008,0.0013
Mathura,CX,,0.0008,,,0.001,0.0017,0.0056,0.0016,0.0145,0.0073,0.0075,0.0023,0.0056,0.0033,0.0038,0.0054,0.0011,0.0026,0.0009,0.003,0.0005,0.0005,0.0005
Mathura,DP,,,,,0.001,,,0.0016,0.0029,0.0036,0.0007,,,,0.0008,,0.0005,0.0016,,,,,
Mathura,Pod,0.0056,0.0071,0.005,0.004,0.0063,0.0034,0.0048,0.0057,0.0044,0.0087,0.0054,0.0045,0.0046,0.0115,0.0092,0.0125,0.0098,0.0088,0.01,0.0055,0.0079,0.0032,0.0039
Mathura,Sourcing,,,0.0008,0.0008,0.0042,,0.0024,0.0008,0.0087,0.0095,0.0027,0.003,0.0028,0.0066,0.0008,0.0018,0.0016,0.0036,0.0045,0.0034,0.0009,0.0005,0.0039
Mathura,WH,,,,0.0016,,,,0.0008,0.0007,0.0022,0.0007,,0.0009,0.0016,0.0008,0.0012,0.0011,0.0016,0.0005,0.0008,0.0014,,0.0005
Meerut,CX,0.0026,0.0027,0.0036,0.0019,0.0014,0.0042,0.0019,0.0013,0.0047,0.0034,0.0018,0.0017,0.0032,0.003,0.0025,0.0013,0.0022,0.0045,0.0026,0.0013,0.0048,0.0019,0.0011
Meerut,DP,,0.0024,0.0031,0.0016,0.0006,0.0016,0.0012,0.0031,0.0016,0.0044,0.0025,0.0027,0.002,0.0012,0.0007,0.0021,0.0014,0.0028,,,,,
Meerut,Pod,0.0077,0.0124,0.0135,0.0065,0.0088,0.0096,0.0067,0.0089,0.0095,0.0118,0.0088,0.014,0.0118,0.0086,0.0109,0.0066,0.0103,0.0121,0.0077,0.0106,0.0154,0.0108,0.0074
